Year,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
1944,,COUNTY,INDIANA,18,SOUTHEAST,90,SCOTT,143,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34.4,
1944,,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.6,
1944,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.6,
1944,,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.7,
1944,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.6,
1944,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34.9,
1944,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,32.2,
1944,,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.7,
1944,,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,30.4,
1944,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.7,
1944,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.3,
1944,,COUNTY,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34.9,
1944,,COUNTY,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,39.6,
1944,,COUNTY,INDIANA,18,SOUTHWEST,70,WARRICK,173,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.1,
1944,,COUNTY,INDIANA,18,WEST CENTRAL,40,CLAY,21,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.2,
1944,,COUNTY,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47.4,
1944,,COUNTY,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.2,
1944,,COUNTY,INDIANA,18,WEST CENTRAL,40,OWEN,119,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,32,
1944,,COUNTY,INDIANA,18,WEST CENTRAL,40,PARKE,121,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.1,
1944,,COUNTY,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47.4,
1944,,COUNTY,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.4,
1944,,COUNTY,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.4,
1944,,COUNTY,INDIANA,18,WEST CENTRAL,40,VIGO,167,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34.9,
1944,,COUNTY,INDIANA,18,WEST CENTRAL,40,WARREN,171,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42,
1943,,COUNTY,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.2,
1943,,COUNTY,INDIANA,18,CENTRAL,50,BOONE,11,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49.9,
1943,,COUNTY,INDIANA,18,CENTRAL,50,CLINTON,23,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.5,
1943,,COUNTY,INDIANA,18,CENTRAL,50,DECATUR,31,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.7,
1943,,COUNTY,INDIANA,18,CENTRAL,50,GRANT,53,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.8,
1943,,COUNTY,INDIANA,18,CENTRAL,50,HAMILTON,57,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.6,
1943,,COUNTY,INDIANA,18,CENTRAL,50,HANCOCK,59,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.4,
1943,,COUNTY,INDIANA,18,CENTRAL,50,HENDRICKS,63,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.3,
1943,,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,67,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.4,
1943,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.6,
1943,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.5,
1943,,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51,
1943,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.6,
1943,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.5,
1943,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.7,
1943,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.5,
1943,,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42,
1943,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.6,
1943,,COUNTY,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.7,
1943,,COUNTY,INDIANA,18,EAST CENTRAL,60,HENRY,65,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.7,
1943,,COUNTY,INDIANA,18,EAST CENTRAL,60,JAY,75,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.3,
1943,,COUNTY,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.7,
1943,,COUNTY,INDIANA,18,EAST CENTRAL,60,UNION,161,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,62.6,
1943,,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.7,
1943,,COUNTY,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.7,
1943,,COUNTY,INDIANA,18,NORTH CENTRAL,20,CASS,17,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.6,
1943,,COUNTY,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50,
1943,,COUNTY,INDIANA,18,NORTH CENTRAL,20,FULTON,49,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.7,
1943,,COUNTY,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.8,
1943,,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.8,
1943,,COUNTY,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.5,
1943,,COUNTY,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.8,
1943,,COUNTY,INDIANA,18,NORTH CENTRAL,20,WABASH,169,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.6,
1943,,COUNTY,INDIANA,18,NORTHEAST,30,ADAMS,1,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.4,
1943,,COUNTY,INDIANA,18,NORTHEAST,30,ALLEN,3,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.6,
1943,,COUNTY,INDIANA,18,NORTHEAST,30,DE KALB,33,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.8,
1943,,COUNTY,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.6,
1943,,COUNTY,INDIANA,18,NORTHEAST,30,LAGRANGE,87,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.3,
1943,,COUNTY,INDIANA,18,NORTHEAST,30,NOBLE,113,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,57.5,
1943,,COUNTY,INDIANA,18,NORTHEAST,30,STEUBEN,151,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.1,
1943,,COUNTY,INDIANA,18,NORTHEAST,30,WELLS,179,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.4,
1943,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.4,
1943,,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.8,
1943,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.7,
1943,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.8,
1943,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.9,
1943,,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.2,
1943,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.9,
1943,,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,39.8,
1943,,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41,
1943,,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.4,
1943,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,BROWN,13,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34.5,
1943,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,CRAWFORD,25,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31,
1943,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,37.2,
1943,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,39.6,
1943,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,37.7,
1943,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,39.3,
1943,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.5,
1943,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.4,
1943,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34.7,
1943,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.8,
1943,,COUNTY,INDIANA,18,SOUTHEAST,90,CLARK,19,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.4,
1943,,COUNTY,INDIANA,18,SOUTHEAST,90,DEARBORN,29,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.4,
1943,,COUNTY,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.8,
1943,,COUNTY,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35,
1943,,COUNTY,INDIANA,18,SOUTHEAST,90,JENNINGS,79,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.7,
1943,,COUNTY,INDIANA,18,SOUTHEAST,90,OHIO,115,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47.6,
1943,,COUNTY,INDIANA,18,SOUTHEAST,90,RIPLEY,137,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,39.5,
1943,,COUNTY,INDIANA,18,SOUTHEAST,90,SCOTT,143,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.3,
1943,,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.3,
1943,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.3,
1943,,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.1,
1943,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.8,
1943,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,41.2,
1943,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,38.7,
1943,,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,33.9,
1943,,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,32.2,
1943,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.4,
1943,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34,
1943,,COUNTY,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.6,
1943,,COUNTY,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,37.9,
1943,,COUNTY,INDIANA,18,SOUTHWEST,70,WARRICK,173,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,32.3,
1943,,COUNTY,INDIANA,18,WEST CENTRAL,40,CLAY,21,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47.2,
1943,,COUNTY,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.6,
1943,,COUNTY,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.5,
1943,,COUNTY,INDIANA,18,WEST CENTRAL,40,OWEN,119,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,39.7,
1943,,COUNTY,INDIANA,18,WEST CENTRAL,40,PARKE,121,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.7,
1943,,COUNTY,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.8,
1943,,COUNTY,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,49,
1943,,COUNTY,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.9,
1943,,COUNTY,INDIANA,18,WEST CENTRAL,40,VIGO,167,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.5,
1943,,COUNTY,INDIANA,18,WEST CENTRAL,40,WARREN,171,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,51.6,
1942,,COUNTY,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.5,
1942,,COUNTY,INDIANA,18,CENTRAL,50,BOONE,11,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.4,
1942,,COUNTY,INDIANA,18,CENTRAL,50,CLINTON,23,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,62.1,
1942,,COUNTY,INDIANA,18,CENTRAL,50,DECATUR,31,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.3,
1942,,COUNTY,INDIANA,18,CENTRAL,50,GRANT,53,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61.2,
1942,,COUNTY,INDIANA,18,CENTRAL,50,HAMILTON,57,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.3,
1942,,COUNTY,INDIANA,18,CENTRAL,50,HANCOCK,59,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.4,
1942,,COUNTY,INDIANA,18,CENTRAL,50,HENDRICKS,63,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.5,
1942,,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,67,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,65,
1942,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.2,
1942,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,62.1,
1942,,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,53.6,
1942,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55.4,
1942,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61.1,
1942,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.3,
1942,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,62.1,
1942,,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.5,
1942,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.2,
1942,,COUNTY,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60.2,
1942,,COUNTY,INDIANA,18,EAST CENTRAL,60,HENRY,65,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.4,
1942,,COUNTY,INDIANA,18,EAST CENTRAL,60,JAY,75,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.5,
1942,,COUNTY,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.3,
1942,,COUNTY,INDIANA,18,EAST CENTRAL,60,UNION,161,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,63.2,
1942,,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.3,
